time,text
0:52:39.75,Yellow's fighters will gain more expereince.
0:52:40.0,Yellow has been granted an upgrade.
0:52:40.0,Yellow's fighters will gain more expereince.
0:52:40.25,Yellow has been granted an upgrade.
0:52:40.25,Yellow's fighters will gain more expereince.
0:52:40.5,Yellow has been granted an upgrade.
0:52:40.5,Yellow's fighters will gain more expereince.
0:52:40.75,Yellow has been granted an upgrade.
0:52:40.75,Yellow's fighters will gain more expereince.
0:52:41.0,Yellow has been granted an upgrade.
0:52:41.0,Yellow's fighters will gain more expereince.
0:53:22.25,All players receive an upgrade.
0:53:42.25,Defeat the reaper to revive a hero.
0:55:24.5,A town has been destroyed!
0:55:40.75,King Derp Vogel IV has been slain by Imelda
0:55:46.25,King Derp | Vogel IV has been slain by Imelda
0:55:46.5,King Derp Vogel IV has been slain by Imelda
0:55:46.5,Yellow has been granted an upgrade.
0:55:46.75,King Derp Vogel IV has been slain by Imelda
0:55:46.75,Yellow has been granted an upgrade.
0:55:47.0,King Derp Vogel IV has been slain by Imelda
0:55:47.0,Yellow has been granted an upgrade.
0:55:47.25,King Derp Vogel IV has been slain by Imelda
0:55:47.25,Yellow has been granted an upgrade.
0:55:47.5,King Derp Vogel IV has been slain by Imelda
0:55:47.5,Yellow has been granted an upgrade.
0:55:47.75,King Derp Vogel IV has been slain by Imelda
0:55:47.75,Yellow has been granted an upgrade.
0:55:48.0,King Derp Vogel IV has been slain by Imelda
0:55:48.0,Yellow has been granted an upgrade.
0:55:50.0,King Derp Vogel IV has been slain by Imelda
0:55:50.0,Yellow has been granted an upgrade.
0:56:14.5,Sanae has been slain by unnamed marble
0:56:15.25,Yellow has been aranted an unarade.
0:56:15.5,Sanae has been slain by unnamed marble
0:56:15.5,Yellow has been granted an upgrade.
0:56:15.75,Sanae has been slain by unnamed marble
0:56:15.75,Yellow has been granted an upgrade.
0:56:16.0,Sanae has been slain by unnamed marble
0:56:16.0,Yellow has been granted an upgrade.
0:56:18.0,Sanae has been slain by unnamed marble
0:56:18.0,Yellow has been granted an upgrade.
0:56:20.0,Sanae has been slain by unnamed marble
0:56:20.0,Yellow has been granted an upgrade.
0:56:22.0,Sanae has been slain by unnamed marble
0:56:22.0,Yellow has been granted an upgrade.
0:56:31.0,(ee Yellow's a fighters have grown bigger.
0:56:31.25,Yellow's fighters have grown bigger.
0:56:36.25,Imelda has leveled up!
0:56:37.25,Tohv Il has leveled
0:56:37.5,Imelda has leveled up!
0:56:37.5,Toby Il has leveled up!
0:56:37.75,Imelda has leveled up!
0:56:37.75,Toby Il has leveled up!
0:56:38.0,Imelda has leveled up!
0:56:38.0,Toby II has leveled up!
0:56:38.25,Imelda Muffinskill has leveled has up! leveled up!
0:56:38.25,Toby II has leveled up!
0:56:38.5,Toby Muffinskill ee II ae has has a leveled leveled up! up!
0:56:38.5,Kinemod has been slain by King Toby II
0:56:38.75,Toby Il has leveled up!
0:56:38.75,Muffinskill XIII has leveled up!
0:56:38.75,Kinemod has been slain by King Toby II
0:56:39.0,Toby II has leveled up!
0:56:39.0,Muffinskill XIII has leveled up!
0:56:39.0,Kinemod has been slain by King Toby II
0:56:39.25,Toby Il has leveled up!
0:56:39.25,Muffinskill has leveled up!
0:56:39.25,Kinemod has been slain by King Toby II
0:56:39.5,Toby ll Nas leveled up:
0:56:39.5,Muffinskill XIII has leveled up!
0:56:39.5,Kinemod has been slain by King Toby II
0:56:39.75,Hl Nas leveled up:
0:56:39.75,Muffinskill XIII has leveled up!
0:56:39.75,Kinemod has been slain by King Toby II
0:56:40.0,loby Il Nas leveled up:
0:56:40.0,Muffinskill XIII has leveled up!
0:56:40.0,Kinemod has been slain by King Toby II
0:56:40.25,Muffinskill Frhelce XII has | leveled has inl leveled up!
0:56:40.25,Kinemod has been slain by King Toby II
0:56:40.5,Muffinskill XIII has leveled up!
0:56:40.5,Kinemod has been slain by King Toby II
0:56:40.5,Ethelse has leveled up!
0:56:40.75,Muffinskill XIII has leveled up!
0:56:40.75,Kinemod has been slain by King Toby II
0:56:40.75,Ethelse has leveled up!
0:56:41.0,Nas leveled up!
0:56:41.0,Kinemod has been slain by King Toby II
0:56:41.0,Ethelse has leveled up!
0:56:41.25,ATT Nas leveled up:
0:56:41.25,Kinemod has been slain by King Toby II
0:56:41.25,Ethelse has leveled up!
0:56:41.5,ATT Nas leveled up!
0:56:41.5,Kinemod has been slain by King Toby II
0:56:41.5,Ethelse has leveled up!
0:56:41.75,MUTHASKIT ATT Nas leveled up!
0:56:41.75,Kinemod has been slain by King Toby II
0:56:41.75,Ethelse has leveled up!
0:56:42.0,ATH Nas leveled up!
0:56:42.0,Kinemod has been slain by King Toby II
0:56:42.0,Ethelse has leveled up!
0:56:42.25,ATH Nas levered up!
0:56:42.25,Kinemod has been slain by King Toby II
0:56:42.25,Ethelse has leveled up!
0:56:42.5,MUTHASKIT ATH Nas leveled up!
0:56:42.5,Kinemod has been slain by King Toby II
0:56:42.5,Ethelse has leveled up!
0:56:42.75,MUTHASKIT ATH Nas levered up!
0:56:42.75,Kinemod has been slain by King Toby II
0:56:42.75,Ethelse has leveled up!
0:56:43.0,ATH Nas levered up!
0:56:43.0,Kinemod has been slain by King Toby II
0:56:43.0,Ethelse has leveled up!
0:56:43.25,MUTHASKIT ATT Nas levered up!
0:56:43.25,Kinemod has been slain by King Toby II
0:56:43.25,Ethelse has leveled up!
0:56:43.5,MUTHASKIT ATH Nas leVEled Up!
0:56:43.5,Kinemod has been slain by King Toby II
0:56:43.5,Ethelse has leveled up!
0:56:43.75,MUTHASKIT ATH Nas leveled Up!
0:56:43.75,Kinemod has been slain by King Toby II
0:56:43.75,Ethelse has leveled up!
0:56:44.0,MUTHASKIT ATT Nas lEVEled Up!
0:56:44.0,Kinemod has been slain by King Toby II
0:56:44.0,Ethelse has leveled up!
0:56:44.25,MUTHASKIT ATH Nas lEVEled Up!
0:56:44.25,Kinemod has been slain by King Toby II
0:56:44.25,Ethelse has leveled up!
0:56:44.5,MUTHASKIT ATH Nas Up!
0:56:44.5,Kinemod has been slain by King Toby II
0:56:44.5,Ethelse has leveled up!
0:56:44.75,MUTHASKIT ATH Nas leveled Up!
0:56:44.75,Kinemod has been slain by King Toby II
0:56:44.75,Ethelse has leveled up!
0:56:45.0,ATH Nas leveled Up!
0:56:45.0,Kinemod has been slain by King Toby II
0:56:45.0,Ethelse has leveled up!
0:56:45.25,MUTHASKIT ATT Nas leveled Up!
0:56:45.25,Kinemod has been slain by King Toby II
0:56:45.25,Ethelse has leveled up!
0:56:45.5,ATT Nas leveled up!
0:56:45.5,Kinemod has been slain by King Toby II
0:56:45.5,Ethelse has leveled up!
0:56:45.75,MUTHASKIT ATT Nas leVEled Up!
0:56:45.75,Kinemod has been slain by King Toby II
0:56:45.75,Ethelse has leveled up!
0:56:46.0,MUTHASKIT ATH Nas Up!
0:56:46.0,Kinemod has been slain by King Toby II
0:56:46.0,Ethelse has leveled up!
0:56:46.25,ae Kinemod eee has ee been Se slain elaim by be King Toby II Will
0:56:46.25,Ethelse has leveled up!
0:56:46.5,Kinemod Ry has has been been slain slain by by King Muffinskill Toby XIII II
0:56:46.5,Ethelse has leveled up!
0:56:46.75,Kinemod has been slain by King Toby II
0:56:46.75,Ethelse has leveled up!
0:56:46.75,Ry has been slain by Muffinskill XIII
0:56:47.0,Kinemod Nas been siain by King Toby Il
0:56:47.0,Ethelse has leveled up!
0:56:47.0,Ry has been slain by Muffinskill XIII
0:56:47.25,Kinemod has been slain by King Toby tl
0:56:47.25,Ethelse has leveled up!
0:56:47.25,Ry has been slain by Muffinskill XIII
0:56:47.5,has been slain by King toby tl
0:56:47.5,Ethelse has leveled up!
0:56:47.5,Ry has been slain by Muffinskill XIII
0:56:47.75,Kinemod Nas been slain by King I
0:56:47.75,Ethelse has leveled up!
0:56:47.75,Ry has been slain by Muffinskill XIII
0:56:48.0,Ethelse has leveled up!
0:56:48.0,Ry has been slain by Muffinskill XIII
0:56:48.25,Ethelse has leveled up!
0:56:48.25,Ry has been slain by Muffinskill XIII
0:56:48.5,Ethelse has leveled up!
0:56:48.5,Ry has been slain by Muffinskill XIII
0:56:48.75,Ethelse has leveled up!
0:56:48.75,Ry has been slain by Muffinskill XIII
0:56:49.0,Ethelse has leveled up!
0:56:49.0,Ry has been slain by Muffinskill XIII
0:56:49.25,Ethelse has leveled up!
0:56:49.25,Ry has been slain by Muffinskill XIII
0:56:49.5,Ethelse has leveled up!
0:56:49.5,Ry has been slain by Muffinskill XIII
0:56:49.75,Ry Ethalcea has hac been haan slain clain by hy Muffinskill Imalda XIII tha Kinnclavar
0:56:50.0,Ry has been slain by Muffinskill XIII
0:56:50.0,Ethelse has been slain by Imelda the Kingslayer
0:56:50.25,Ry has been slain by Muffinskill XIII
0:56:50.25,Ethelse has been slain by Imelda the Kingslayer
0:56:50.5,Ry nope has ee been slain by has. Muffinskill XIII
0:56:50.5,Ethelse has been slain by Imelda the Kingslayer
0:56:50.75,Ethelse has Imelda been has eS slain leveled ee by up! eee Imelda eee the Kingslayer
0:56:50.75,Dahea has been slain by Imelda the Kingslayer
0:56:51.0,Ethelse Imelda has has been leveled slain up! by Imelda the Kingslayer
0:56:51.0,Dahea has been slain by Imelda the Kingslayer
0:56:51.25,Ethelse has been slain by Imelda the Kingslayer
0:56:51.25,Imelda has leveled up!
0:56:51.25,Dahea has been slain by Imelda the Kingslayer
0:56:51.5,Ethelse has been slain by Imelda the Kingsiayer
0:56:51.5,Imelda has leveled up!
0:56:51.5,Dahea has been slain by Imelda the Kingslayer
0:56:51.75,a . and has Confourvou wii leveled has i up! been slain by Imelda ea the Kinaslaver ©
0:56:51.75,Dahea has been slain by Imelda the Kingslayer
0:56:52.0,Imelda has leveled up!
0:56:52.0,Dahea has been slain by Imelda the Kingslayer
0:56:52.0,Confouryou has been slain by Imelda the Kingslayer
0:57:22.75,All players receive an upgrade.
0:57:30.0,EEE All ee players a receive an upgrade.
0:57:40.5,lits have spawned. Destroy them to receive a reward.
0:57:40.5,A town has been destroyed!
0:57:40.75,lits have spawned. Destroy them to receive a reward.
0:57:40.75,A town has been destroyed!
0:57:47.25,Toby Il has leveled up!
0:57:47.5,A town has been destroyed!
0:57:47.5,Toby Il has leveled up!
0:57:47.75,A town has been destroyed!
0:57:47.75,Toby || has leveled up!
0:57:48.0,A town has been destroyed!
0:57:48.0,Toby Il has leveled up!
0:57:51.0,Toby II has leveled up!
0:58:0.25,| See eee
0:58:0.5,Yellow has been granted an upgrade.
0:59:38.25,Teal hac heen aranted an
0:59:38.5,Teal has been granted an upgrade.
1:00:20.5,lits have spawned. Destroy them to receive a reward.
1:00:47.5,Teal has been granted an upgrade.
1:01:4.25,Fais has been declared King!
1:01:10.5,has leveled ipl
1:01:10.75,Hasangjekaj has leveled up!
1:01:12.25,Teal has been granted an upgrade.
1:01:12.5,Hasangjekaj has leveled up!
1:01:12.5,Teal has been granted an upgrade.
1:01:12.75,Hasangjekaj has leveled up!
1:01:12.75,Teal has been granted an upgrade.
1:01:13.0,Hasangjekaj has leveled up!
1:01:13.0,Teal has been granted an upgrade.
1:01:13.25,Hasangjekaj has leveled up!
1:01:13.25,Teal has been granted an upgrade.
1:01:13.5,Hasangjekaj has leveled up!
1:01:13.5,Teal has been granted an upgrade.
1:01:13.75,Hasangjekaj has leveled up!
1:01:13.75,Teal has been granted an upgrade.
1:01:14.0,Hasangjekaj has leveled up!
1:01:14.0,Teal has been granted an upgrade.
1:01:16.0,Hasangjekaj has leveled up!
1:01:16.0,Teal has been granted an upgrade.
1:01:18.0,Hasangjekaj has leveled up!
1:01:18.0,Teal has been granted an upgrade.
1:01:18.25,Hasangjekaj has leveled up!
1:01:18.25,Teal has been granted an upgrade.
1:01:18.5,Hasangjekaj has leveled up!
1:01:18.5,Teal has been granted an upgrade.
1:01:18.75,Hasangjekaj has leveled up!
1:01:18.75,Teal has been granted an upgrade.
1:01:19.0,Hasangjekaj has leveled up!
1:01:19.0,Teal has been granted an upgrade.
1:01:19.25,Hasangjekaj has leveled up!
1:01:19.25,Teal has been granted an upgrade.
1:01:19.5,Hasangjekaj has leveled up!
1:01:19.5,Teal has been granted an upgrade.
1:01:19.75,Hasangjekaj has leveled up!
1:01:19.75,Teal has been granted an upgrade.
1:02:31.0,Teal received 30 Farmers.
1:02:31.0,All players receive an upgrade.
1:02:31.25,Teal received 30 Farmers.
1:02:31.25,All players receive an upgrade.
1:02:31.5,Teal received 30 Farmers.
1:02:31.5,All players receive an upgrade.
1:02:31.75,Teal received 30 Farmers.
1:02:31.75,All players receive an upgrade.
1:02:32.0,Teal received 30 Farmers.
1:02:32.0,All players receive an upgrade.
1:02:34.0,Teal received 30 Farmers.
1:02:34.0,All players receive an upgrade.
1:02:36.0,Teal received 30 Farmers.
1:02:36.0,All players receive an upgrade.
1:02:37.25,Teal's citv will snawn an additional Kniqht
1:02:37.5,All players receive an upgrade.
1:02:37.5,Teal's city will spawn an additional Knight
1:02:37.75,All players receive an upgrade.
1:02:37.75,Teal's city will spawn an additional Knight
1:02:38.0,All players receive an upgrade.
1:02:38.0,Teal's city will spawn an additional Knight
1:02:40.0,All players receive an upgrade.
1:02:40.0,Teal's city will spawn an additional Knight
1:02:40.25,All players receive an upgrade.
1:02:40.25,Teal's city will spawn an additional Knight
1:02:45.25,Teal's city Se will spawn an additional Knight
1:02:45.25,Yellow's city will spawn an additional Knight
1:02:45.5,Teal's city will spawn an additional Knight
1:02:45.5,Yellow's city will spawn an additional Knight
1:02:45.75,Teal's city will spawn an additional Knight
1:02:45.75,Yellow's city will spawn an additional Knight
1:02:46.0,Teal's city will spawn an additional Knight
1:02:46.0,Yellow's city will spawn an additional Knight
1:02:46.25,Teal's city will spawn an additional Knight
1:02:46.25,Yellow's city will spawn an additional Knight
1:02:46.5,Teal's city will spawn an additional Knight
1:02:46.5,Yellow's city will spawn an additional Knight
1:04:10.25,Imelda has leveled up!
1:04:10.5,Neraster has levelercl
1:04:10.75,Imelda has leveled up!
1:04:10.75,Decaster has leveled up!
1:04:11.0,Imelda has leveled up!
1:04:11.0,Decastier has leveled up!
1:04:11.25,Imelda has leveled up!
1:04:11.25,Decaster has leveled up!
1:04:11.5,Imelda has leveled up!
1:04:11.5,Decaster has leveled up!
1:04:11.75,Imelda has leveled up!
1:04:11.75,Decaster has leveled up!
1:04:12.0,Imelda has leveled up!
1:04:12.0,Decaster has leveled up!
1:04:12.25,Imelda has leveled up!
1:04:12.25,Decaster has leveled up!
1:04:12.5,Imelda has leveled up!
1:04:12.5,Decaster has leveled up!
1:04:12.75,Imelda has leveled up!
1:04:12.75,Decaster has leveled up!
1:04:13.0,Imelda has leveled up!
1:04:13.0,Decaster has leveled up!
1:04:13.25,Imelda Nokyra has has leveled leveled up! up!
1:04:13.25,Decaster has leveled up!
1:04:13.5,Imelda has leveled up!
1:04:13.5,Decaster has leveled up!
1:04:13.5,Nokyra has leveled up!
1:04:13.75,Imelda has leveled up!
1:04:13.75,Decaster has leveled up!
1:04:13.75,Nokyra has leveled up!
1:04:14.0,Imelda has leveled up!
1:04:14.0,Decaster has leveled up!
1:04:14.0,Nokyra has leveled up!
1:04:14.25,Imelda nas leveled up:
1:04:14.25,Decaster has leveled up!
1:04:14.25,Nokyra has leveled up!
1:04:14.5,Imeida nas leveled up:
1:04:14.5,Decaster has leveled up!
1:04:14.5,Nokyra has leveled up!
1:04:14.75,— Decaster Noeneter | has hae a leveled Ween up! clain hy marhlea
1:04:14.75,Nokyra has leveled up!
1:04:15.0,Decaster has leveled up!
1:04:15.0,Nokyra has leveled up!
1:04:15.0,Decaster has been slain by unnamed marble
1:04:15.25,Decaster has leveled up!
1:04:15.25,Nokyra has leveled up!
1:04:15.25,Decaster has been slain by unnamed marble
1:04:15.5,Decaster has leveled up!
1:04:15.5,Nokyra has leveled up!
1:04:15.5,Decaster has been slain by unnamed marble
1:04:15.75,Up.
1:04:15.75,Nokyra has leveled up!
1:04:15.75,Decaster has been slain by unnamed marble
1:04:16.0,Nokyra Gaphop has has leveled been up! slain by unnamed marble
1:04:16.0,Decaster has been slain by unnamed marble
1:04:16.25,Nokyra has leveled up!
1:04:16.25,Decaster has been slain by unnamed marble
1:04:16.25,Gaphop has been slain by unnamed marble
1:04:16.5,Nokyra has leveled up!
1:04:16.5,Decaster has been slain by unnamed marble
1:04:16.5,Gaphop has been slain by unnamed marble
1:04:16.75,Nokyra Nas leveled up:
1:04:16.75,Decaster has been slain by unnamed marble
1:04:16.75,Gaphop has been slain by unnamed marble
1:04:17.0,"Decaster AA, has Eee been Will slain by unnamed marble"
1:04:17.0,Gaphop has been slain by unnamed marble
1:04:17.25,Decaster Muffinskill has XIII been has slain leveled by up! unnamed marble
1:04:17.25,Gaphop has been slain by unnamed marble
1:04:17.5,Decaster has been slain by unnamed marble
1:04:17.5,Gaphop has been slain by unnamed marble
1:04:17.5,Muffinskill XIII has leveled up!
1:04:17.75,Decaster has been slain by unnamed marble
1:04:17.75,Gaphop has been slain by unnamed marble
1:04:17.75,Muffinskill XII has leveled up!
1:04:18.0,Decaster has been Siain by unnamed Marbie
1:04:18.0,Gaphop has been slain by unnamed marble
1:04:18.0,Muffinskill XIII has leveled up!
1:04:18.25,VDecaster Nas been slain by unnamed Marble
1:04:18.25,Gaphop has been slain by unnamed marble
1:04:18.25,Muffinskill XIII has leveled up!
1:04:18.5,VDecaster Nas been Slain by unnamed Marble
1:04:18.5,Gaphop has been slain by unnamed marble
1:04:18.5,Muffinskill XII] has leveled up!
1:04:18.75,VDecaster Nas been slain by unnamed Marple
1:04:18.75,Gaphop has been slain by unnamed marble
1:04:18.75,Muffinskill XIII has leveled up!
1:04:19.0,Decaster has been slain by unnamed Marple
1:04:19.0,Gaphop has been slain by unnamed marble
1:04:19.0,Muffinskill XIII has leveled up!
1:04:19.25,Decaster Nas been siain by unnamed Marple
1:04:19.25,Gaphop has been slain by unnamed marble
1:04:19.25,Muffinskill XIII has leveled up!
1:04:19.5,Decaster Nas been siain by unnamed Marple
1:04:19.5,Gaphop has been slain by unnamed marble
1:04:19.5,Muffinskill has leveled up!
1:04:19.75,Pen ee ee ay. cen ben. Mier aie
1:04:19.75,Gaphop has been slain by unnamed marble
1:04:19.75,Muffinskill XIIl has leveled up!
1:04:20.0,Gaphop has been slain by unnamed marble
1:04:20.0,Muffinskill XIII has leveled up!
1:04:20.0,Nokyra has been slain by King Fais
1:04:20.25,Gaphop has been slain by unnamed marble
1:04:20.25,Muffinskill XIII has leveled up!
1:04:20.25,Nokyra has been slain by King Fais
1:04:20.5,Muffinskill lL XIII ee has leveled ‘up! — ted
1:04:20.5,Nokyra has been slain by King Fais
1:04:20.5,Indittmlove has leveled trp!
1:04:20.75,Muffinskill XIII has leveled up!
1:04:20.75,Nokyra has been slain by King Fais
1:04:20.75,Indiumlove has leveled up!
1:04:21.0,Muffinskill XIII has leveled up!
1:04:21.0,Nokyra has been slain by King Fais
1:04:21.0,Indiumlove has leveled up!
1:04:21.25,Muttinskill has leveled up!
1:04:21.25,Nokyra has been slain by King Fais
1:04:21.25,Indiumlove has leveled up!
1:04:21.5,MUTINASKIT ATE Nas leveled up!
1:04:21.5,Nokyra has been slain by King Fais
1:04:21.5,Indiumlove has leveled up!
1:04:21.75,ATE NAS leveled up!
1:04:21.75,Nokyra has been slain by King Fais
1:04:21.75,Indiumlove has leveled up!
1:04:22.0,ATT NaS IEVEled Up!
1:04:22.0,Nokyra has been slain by King Fais
1:04:22.0,Indiumlove has leveled up!
1:04:22.25,MUTHASKIT ATT Aas IEVEIEd Up!
1:04:22.25,Nokyra has been slain by King Fais
1:04:22.25,Indiumlove has leveled up!
1:04:22.5,ATH NaS IEVEIEd Up!
1:04:22.5,Nokyra has been slain by King Fais
1:04:22.5,Indiumlove has leveled up!
1:04:22.75,MUTHASKIT ATH Aas IEVEled Up!
1:04:22.75,Nokyra has been slain by King Fais
1:04:22.75,Indiumlove has leveled up!
1:04:23.0,ATT Nas IEVElEd Up!
1:04:23.0,Nokyra has been slain by King Fais
1:04:23.0,Indiumlove has leveled up!
1:04:23.25,MUTMASKIT ATT Nas IEVEled Up!
1:04:23.25,Nokyra has been slain by King Fais
1:04:23.25,Indiumlove has leveled up!
1:04:23.5,ATH Nas IEVEled Up!
1:04:23.5,Nokyra has been slain by King Fais
1:04:23.5,Indiumlove has leveled up!
1:04:23.75,ATH Nas IEVEled Up!
1:04:23.75,Nokyra has been slain by King Fais
1:04:23.75,Indiumlove has leveled up!
1:04:24.0,ATH Nas levered up!
1:04:24.0,Nokyra has been slain by King Fais
1:04:24.0,Indiumlove has leveled up!
1:04:24.25,ATH Nas levered up!
1:04:24.25,Nokyra has been slain by King Fais
1:04:24.25,Indiumlove has leveled up!
1:04:24.5,MUTHASKIT ATH Nas levered up!
1:04:24.5,Nokyra has been slain by King Fais
1:04:24.5,Indiumlove has leveled up!
1:04:24.75,Nokyra has I] been hac slain laveled by iin! King Fais
1:04:24.75,Indiumlove has leveled up!
1:04:25.0,"INOKYFa Toby ee   NaS Il ee DEEN has eee, Sialn leveled ee DY up! KING"
1:04:25.0,Indiumlove has leveled up!
1:04:25.25,INQIUNMMOVE Indiumlove Mas has been Up: slain by unnamed marble
1:04:25.25,Toby | II eeag has has leveled leveled up! ipl
1:04:25.5,Toby Il has leveled up!
1:04:25.5,Indiumlove has been slain by unnamed marble
1:04:25.5,Leea has leveled up!
1:04:25.75,Toby Il has leveled up!
1:04:25.75,Indiumlove has been slain by unnamed marble
1:04:25.75,Leea has leveled up!
1:04:26.0,Toby Il has leveled up!
1:04:26.0,Indiumlove has been slain by unnamed marble
1:04:26.0,Leea has leveled up!
1:04:26.25,= Indiumlove eee has KUL been hac slain by tint unnamed marble
1:04:26.25,Leea has leveled up!
1:04:26.5,INQIUMMOVE Muffinskill wile Nas XIII has bei sialn leveled DY up! Bs UNNaMea 8 nll
1:04:26.5,Leea has leveled up!
1:04:26.75,Muffinskill has leveled up!
1:04:26.75,XIc has been slain by Muffinskill XIII
1:04:27.0,Leea has leveled up!
1:04:27.0,Muffinskill XIII has leveled up!
1:04:27.0,XIc has been slain by Muffinskill X11
1:04:27.25,Leea has leveled up!
1:04:27.25,Muffinskill has leveled up!
1:04:27.25,has been slain by Muffinskill XIII
1:04:27.5,Leea Nas up!
1:04:27.5,Muffinskill XII has leveled up!
1:04:27.5,has been slain by Muffinskill XIII
1:04:27.75,Leea Nas leveled up:
1:04:27.75,Muffinskill XIII has leveled up!
1:04:27.75,XIc has been slain by Muffinskill XIII
1:04:28.0,Leea nas leveled up!
1:04:28.0,Muffinskill has leveled up!
1:04:28.0,XIc has been slain by Muffinskill XIII
1:04:28.25,Leea nas leveled up!
1:04:28.25,Muffinskill has leveled up!
1:04:28.25,XIc has been slain by Muffinskill XIII
1:04:28.5,Lee€a nas leveled up!
1:04:28.5,Muffinskill XIII has leveled up!
1:04:28.5,XIc has been slain by Muffinskill XIII
1:04:28.75,SS |
1:04:28.75,Muffinskill XIII has leveled up!
1:04:28.75,XIc has been slain by Muffinskill
1:04:29.0,Muffinskill Toby XIII Il has has leveled leveled up! up!
1:04:29.0,XIc has been slain by Muffinskill XIII
1:04:29.25,Muffinskill XII] has leveled up!
1:04:29.25,XIc has been slain by Muffinskill XIII
1:04:29.25,Toby II has leveled up!
1:04:29.5,has leveled up!
1:04:29.5,XIc has been slain by Muffinskill XIII
1:04:29.5,Toby Il has leveled up!
1:04:29.75,AUT leveled up!
1:04:29.75,XIc has been slain by Muffinskill XIII
1:04:29.75,Toby Il has leveled up!
1:04:30.0,MUTMASKHT ATE Aas leveled up!
1:04:30.0,XIc has been slain by Muffinskill
1:04:30.0,Toby II has leveled up!
1:04:30.25,MUTMASKIT ATH AAS IEVEIEd Up!
1:04:30.25,XIc has been slain by Muffinskill
1:04:30.25,Toby Il has leveled up!
1:04:30.5,"XIc RA, has been CRS slain bee by Muffinskill XIII Se SAE"
1:04:30.5,Toby Il has leveled up!
1:04:30.75,Muffinskill has XII] been has slain leveled by up! Muffinskill XIII
1:04:30.75,Toby II has leveled up!
1:04:31.0,XIc has been slain by Muffinskill XIII
1:04:31.0,Toby Il has leveled up!
1:04:31.0,Muffinskill XIII has leveled up!
1:04:31.25,Xic has been slain by
1:04:31.25,Toby II has leveled up!
1:04:31.25,Muffinskill XIII has leveled up!
1:04:31.5,Xlc Nas been slain Dy ATI
1:04:31.5,Toby Il has leveled up!
1:04:31.5,Muffinskill XIII has leveled up!
1:04:31.75,Alc Nas been slain Dy AT
1:04:31.75,Toby Il has leveled up!
1:04:31.75,Muffinskill XIII has leveled up!
1:04:32.0,Toby Il ees has leveled up! ee
1:04:32.0,Muffinskill XIII has leveled up!
1:04:32.25,Toby Egburt II has has leveled leveled up! up!
1:04:32.25,Muffinskill XII] has leveled up!
1:04:32.5,Toby II has leveled up!
1:04:32.5,Muffinskill XIII has leveled up!
1:04:32.5,Egburt has leveled up!
1:04:32.75,Toby Il has leveled up!
1:04:32.75,Muffinskill XIII has leveled up!
1:04:32.75,Egburt has leveled up!
1:04:33.0,ee Muffinskill XIII Ee has leveled up!
1:04:33.0,Egburt has leveled up!
1:04:33.0,| has heen clain hy King Tohy |!
1:04:33.25,Muffinskill XII has leveled up!
1:04:33.25,Egburt has leveled up!
1:04:33.25,Leea has been slain by King Toby II
1:04:33.5,Muffinskill XIII has leveled up!
1:04:33.5,Egburt has leveled up!
1:04:33.5,Leea has been slain by King Toby II
1:04:33.75,Xl has leveled up!
1:04:33.75,Egburt has leveled up!
1:04:33.75,Leea has been slain by King Toby II
1:04:34.0,MUTINASKIT ATE Nas leveled up!
1:04:34.0,Egburt has leveled up!
1:04:34.0,Leea has been slain by King Toby II
1:04:34.25,ATT Nas leveled up!
1:04:34.25,Egburt has leveled up!
1:04:34.25,Leea has been slain by King Toby II
1:04:34.5,ATT Nas leveled up!
1:04:34.5,Egburt has leveled up!
1:04:34.5,Leea has been slain by King Toby II
1:04:34.75,ATH Nas leveled up!
1:04:34.75,Egburt has leveled up!
1:04:34.75,Leea has been slain by King Toby II
1:04:35.0,ATH Nas levered up!
1:04:35.0,Egburt has leveled up!
1:04:35.0,Leea has been slain by King Toby II
1:04:35.25,ATH Nas levered up!
1:04:35.25,Egburt has leveled up!
1:04:35.25,Leea has been slain by King Toby II
1:04:35.5,ATH Nas levered up!
1:04:35.5,Egburt has leveled up!
1:04:35.5,Leea has been slain by King Toby II
1:04:35.75,ATT Nas leveled up!
1:04:35.75,Egburt has leveled up!
1:04:35.75,Leea has been slain by King Toby II
1:04:36.0,MUTMASKIT ATH Nas levered up:
1:04:36.0,Egburt has leveled up!
1:04:36.0,Leea has been slain by King Toby II
1:04:36.25,ATH Nas leveled up!
1:04:36.25,Egburt has leveled up!
1:04:36.25,Leea has been slain by King Toby II
1:04:36.5,MUTHASKIT ATH Nas leveled up!
1:04:36.5,Egburt has leveled up!
1:04:36.5,Leea has been slain by King Toby II
1:04:36.75,MUTMASKIT ATH Nas levered up!
1:04:36.75,Egburt has leveled up!
1:04:36.75,Leea has been slain by King Toby II
1:04:37.0,MUTMASKIT ATE Nas leveled up:
1:04:37.0,Egburt has leveled up!
1:04:37.0,Leea has been slain by King Toby II
1:04:37.25,MUTMASKHT ATE Nas leveled up:
1:04:37.25,Egburt has leveled up!
1:04:37.25,Leea has been slain by King Toby II
1:04:37.5,Egburt has leveled has up! laveled unl
1:04:37.5,Leea has been slain by King Toby II
1:04:37.75,See Leea has been Imelda slain has by leveled King up! Toby II
1:04:37.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:38.0,Leea Imelda has has been leveled slain up! by King Toby II
1:04:38.0,aptain Fen V has been slain by Imelda the Kingslayer
1:04:38.25,Leea has been slain by King Toby II
